section,scope,tensor_name,mitigation_bundle,attack,metric,value,notes
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,mlp_rel_l2_full_bundle,1.240135669708252,
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,mlp_rel_l2_delta,0.028168559074401855,
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,linkability_cosine_fresh_only,0.059480474136200334,
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,linkability_cosine_full_bundle,0.059480474136200334,
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,permutation_top1_fresh_only,0.046875,
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,permutation_top1_full_bundle,0.046875,
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,permutation_top1_delta,0.0,
bundle_comparison,decode,swiglu_intermediate,summary,delta_or_value,random_chance_top1,0.015625,
bundle_comparison,decode,post_island,summary,delta_or_value,feature_dim,32,
bundle_comparison,decode,post_island,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,decode,post_island,summary,delta_or_value,linear_rel_l2_fresh_only,1.7098822593688965,
bundle_comparison,decode,post_island,summary,delta_or_value,linear_rel_l2_full_bundle,1.7098822593688965,
bundle_comparison,decode,post_island,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,decode,post_island,summary,delta_or_value,mlp_rel_l2_fresh_only,1.1830226182937622,
bundle_comparison,decode,post_island,summary,delta_or_value,mlp_rel_l2_full_bundle,1.1791380643844604,
bundle_comparison,decode,post_island,summary,delta_or_value,mlp_rel_l2_delta,-0.003884553909301758,
bundle_comparison,decode,post_island,summary,delta_or_value,linkability_cosine_fresh_only,-0.0036935133589977905,
bundle_comparison,decode,post_island,summary,delta_or_value,linkability_cosine_full_bundle,-0.0036935133589977905,
bundle_comparison,decode,post_island,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,decode,post_island,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,decode,post_island,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,decode,post_island,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,decode,post_island,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
bundle_comparison,decode,final,summary,delta_or_value,feature_dim,32,
bundle_comparison,decode,final,summary,delta_or_value,inter_block_plain,False,
bundle_comparison,decode,final,summary,delta_or_value,linear_rel_l2_fresh_only,1.3586020469665527,
bundle_comparison,decode,final,summary,delta_or_value,linear_rel_l2_full_bundle,1.3586020469665527,
bundle_comparison,decode,final,summary,delta_or_value,linear_rel_l2_delta,0.0,
bundle_comparison,decode,final,summary,delta_or_value,mlp_rel_l2_fresh_only,1.1819539070129395,
bundle_comparison,decode,final,summary,delta_or_value,mlp_rel_l2_full_bundle,1.1049896478652954,
bundle_comparison,decode,final,summary,delta_or_value,mlp_rel_l2_delta,-0.07696425914764404,
bundle_comparison,decode,final,summary,delta_or_value,linkability_cosine_fresh_only,-0.08742666582970929,
bundle_comparison,decode,final,summary,delta_or_value,linkability_cosine_full_bundle,-0.08742666582970929,
bundle_comparison,decode,final,summary,delta_or_value,linkability_cosine_delta,0.0,
bundle_comparison,decode,final,summary,delta_or_value,risk_level_fresh_only,low,
bundle_comparison,decode,final,summary,delta_or_value,risk_level_full_bundle,low,
bundle_comparison,decode,final,summary,delta_or_value,recommendation,acceptable_with_mitigation_under_real_token_proxy,
bundle_comparison,decode,final,summary,delta_or_value,math_equivalence_note,"fresh_perm_only and fresh_perm_plus_sandwich_plus_pad share the same per-call mask sampling under the Stage 6.4c model-level wrapper; the two bundles produce identical numerical traces for masked tensors. The bundle label distinguishes the security posture (default-on candidate vs. not), not the numerical visibility surface.",
recommendation,n/a,n/a,summary,n/a,default_on_recommendation_full_bundle_masked_only,acceptable_with_mitigation_under_real_token_proxy,
recommendation,n/a,n/a,summary,n/a,default_on_recommendation_full_bundle_overall,acceptable_with_mitigation_under_real_token_proxy,
recommendation,n/a,n/a,summary,n/a,default_on_recommendation_fresh_only_masked_only,acceptable_with_mitigation_under_real_token_proxy,
recommendation,n/a,n/a,summary,n/a,default_on_recommendation_fresh_only_overall,acceptable_with_mitigation_under_real_token_proxy,
recommendation,n/a,n/a,summary,n/a,security_profile_detail_with_real_token_activation,"real-token-real-activation-adaptive-proxy-evaluated, not formal",
recommendation,n/a,n/a,summary,n/a,inter_block_mask_mode,masked_boundary_experimental,
recommendation,n/a,n/a,summary,n/a,inter_block_plain_recovered,False,
recommendation,n/a,n/a,summary,n/a,note,"Inter-block tensors (boundary_input, final) are plain at the model-wrapper boundary by construction under plain_boundary mode; their high risk is STRUCTURAL, not a finding against the mitigation bundle. Under masked_boundary_experimental (Stage 5.6 extension) the inter-block residual is masked by a fresh orthogonal N_inter so boundary_input / final join the masked tensor set and the overall recommendation is bounded by the masked-only grade.",
